"","grid_no","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"125",112192,2.9102800817875,3.76721677242256,4.35212923437762,4.91745822322689,6.48253358263881,9.52828628141358,5.88387115599112,7.04958981066599,3.72719932784846,3.86921897468337,5.50173241519313,5.73444787644857,7.94153962537746
"126",104160,3.25991312344662,1.84474631279331,2.32445922137215,3.7349877611782,1.76020940765375,7.6649029648842,2.38463427952065,4.73943700915424,1.77847658990678,4.09110091284331,5.13064262800601,3.76077687170884,4.50093731318689
"127",105159,3.38277082705537,1.72573802925642,2.56217985911541,3.43110362387434,2.13398894830526,6.15478997098618,2.22916589368226,5.12023480104851,2.06661531461056,6.06135695113215,5.19610181300098,4.23990005727158,4.73683584437945
"128",105164,3.58151191603836,1.64653793075515,3.29184039215081,3.67665511800188,2.42546922393579,7.81619501108595,2.64929149116353,7.14925813909699,2.02204610224281,4.39362734270997,4.82713729484025,5.25462680279658,4.29628093086545
"129",106160,3.88862030432991,1.90660403457878,2.6428675688026,3.73497089590974,1.87927889679132,6.16980412105664,2.23104922428555,5.12675349868423,1.87066038514776,5.19867566617847,4.49203843357383,4.0231914034045,4.74701554174776
"130",108161,2.96989885199762,1.87995377282134,1.93200028195514,3.76418717307558,1.59215214142435,7.15194657453826,2.14879952422832,5.16155286246035,1.74636389448065,4.86158671023413,4.12148102626806,3.51842550771639,5.15793356605643
"131",108162,2.98034337792622,1.86784228939526,1.90992581542191,4.17720949681892,1.78395352949131,7.06869354048235,2.12535307387389,5.19227138043046,2.21044632398236,4.56795259732723,4.20557232184383,3.94215789628327,5.12443964703244
"132",110160,2.04940611381328,1.47204294356411,2.18179802432576,3.68228959089726,1.56863518205256,8.18407659658363,2.42518536053738,4.42841400016481,2.30360631202759,5.5029294977205,3.84553111913696,4.05834385700907,3.50254369643123
"133",98189,4.07210747884235,6.64071575212632,7.52187138483922,8.31991940688245,11.8341742946851,6.84975967858218,8.76666297493197,9.99199528740617,12.3410355651964,5.07269312686503,6.47980412664165,13.2486315333427,8.88564729536675
"134",99188,3.56213498342419,4.14017104817168,7.18804425773741,4.36435258232818,9.90555631364712,7.03236533332029,8.30799708875759,7.09131500495075,4.56984604371632,3.97563913734322,5.53568533231704,7.54029528555898,7.40344030401073
"135",104151,1.51812697567776,1.88414790219532,2.62503457312845,2.06802307832281,1.85442255239953,4.39788710838275,2.06173380212131,3.8868498313163,2.38864378758146,3.97584673068989,4.81401438036787,3.78375183441013,3.8377994161776
"136",104152,1.49571868160031,1.88996762929755,2.29556977296291,2.27757690336953,1.82322690026819,4.15904424997042,2.4105300993228,4.67807145990729,2.13871481518385,4.39589188834519,5.02880682534857,3.99374819306101,4.09298600670441
"137",107147,1.45734737216078,2.12539009346686,2.10491574437975,1.80302471617522,1.81174922179917,5.46128749679313,1.25257462710051,5.49264687831099,2.51371436865086,4.78029740197861,5.78220161296944,1.50609636365156,3.49259233233389
"138",107151,2.08013592791904,1.68177242608265,2.41971740449718,1.16114713806451,1.91377752768571,6.0190656626576,1.40156435302064,3.83285051014462,2.55684536709485,4.67507329907502,4.66645462877599,3.14036012137134,3.93330323080836
"139",107154,1.5859310196058,1.50272760807715,2.38317070663421,2.48940268624146,2.05107933124392,5.76257976782513,2.44551643571201,4.83244047484215,3.05671854368778,5.6781272741283,4.7186151236407,3.88269657637128,3.83676482301146
"140",110150,1.64490754049293,1.50384900654107,2.56611550584915,2.38008070067312,1.69244652583688,6.86140451032586,1.91486784532796,4.27859150397665,2.78178763823027,5.85909692916431,5.97728119240744,2.72353280732337,3.62661413028339
"141",96155,2.99697751566407,1.87222971801286,3.47225726794021,2.14372532449036,2.25005568026409,4.91473027718667,2.6953239459492,6.03763216139472,2.80824158612246,3.15161704650898,5.44684691986611,3.22393919003922,4.09688942708863
"142",96157,3.69906928386816,2.02759522884408,4.16239062611286,1.83740880731907,3.42571971436843,6.27506102458365,2.77361661134831,7.30586543357736,3.47150129128681,3.95034543155874,7.191187921785,4.73534083405919,4.6760945484992
"143",97157,3.51525134437339,1.93500771575949,4.0097007616983,1.65295145449262,3.20176124912366,5.98812108185574,2.6182701603611,7.06815144260324,3.25334834751556,3.91111484407678,6.83728947692159,4.50287177359608,4.00784181110765
"144",99154,2.54412126975788,1.64771979279281,2.79594476250628,1.80730196773825,1.5826402469674,5.76285632503806,1.72629702472497,3.37305378319197,1.48129622097174,2.75174198995219,4.72561182798163,2.76965438368827,4.05308688610138
"145",102178,4.45399956406367,4.22726540322075,6.89870381253811,3.52534673641213,4.19435834214661,7.28520109922673,5.32291784734248,9.09765978196127,2.95575352492032,6.31633323029544,4.74880128562721,7.5200021087774,6.93164900622123
"146",102180,5.99771093105187,5.02466815389941,7.08692420541886,3.67119966345369,5.19791896528939,8.33965985813764,6.44327921860287,8.64296347084043,5.16945540978372,6.29848346770084,5.4485952839878,9.00574834292634,6.68097786551596
"147",103181,4.01958007457976,3.98970496419988,5.72614152952853,4.75233025933362,10.2104245298557,7.04209179888853,5.90926301026693,8.38034749406223,5.68234800554427,3.74084266609547,6.53374185160095,7.22343240652189,6.1767550929371
"148",103182,5.90956567656262,4.10085806119414,5.54803291703795,5.54675422821568,8.90882007437304,8.90077462747379,8.08909025090472,8.79517076840187,5.12509024823655,5.40255871936091,6.97525679419041,8.68701307328239,7.37261169402404
"149",104178,4.7438326629122,4.81766323898166,6.42381360076604,3.95581684165954,6.53104247444249,9.32147370133525,5.84867819849758,8.11415558909071,5.33604816683181,5.90416294502783,4.65771620264918,7.73536111884061,5.53990070425252
"150",104181,3.55080544659017,4.54940185194366,5.81041675474678,5.15833262434568,11.6852240580507,7.5615920835688,5.78722953144664,8.77854978171467,6.47215801011628,3.5636270679754,6.68283092917518,7.18119522514766,5.5423747283221
"151",104182,5.65525337190989,4.39248269837368,5.10605850842262,4.6987094566562,7.93259094843577,10.2254695640935,7.71834319855942,10.1696034447197,6.75852564695466,6.33455364768969,5.51639615768653,8.45540810263913,7.47034685787747
"152",104183,3.58915758923539,3.69011690193949,5.61772148086716,3.7828794028474,9.27388159127501,8.17853982556849,6.6450857732342,6.41295908219197,5.45851145960886,4.79759682333666,5.55020929303718,7.15059377157223,6.20047553890192
"153",105184,4.44004625774151,4.20297451907347,5.47325277217207,3.63187730806556,6.75592199442688,9.56768159610836,8.77244358146211,8.18616552593265,5.04373527137311,5.6112984413442,4.71784148470994,7.84230606797959,7.1172751003943
"154",105185,4.93160173714861,4.4142487709935,6.65226738224567,5.90377848565456,6.94364777727462,9.37376329797692,8.37700270280077,8.56491757474609,5.4705784102288,5.8426552213765,5.82652355791125,7.53213495374111,7.28512371306537
"155",105187,5.12296439121512,4.33319531312611,7.57636345615946,5.13132187951298,6.30194045025401,8.65576770381933,8.57227311016839,8.1312662148335,5.43614957106352,5.92541419631904,6.27639213854439,7.21158581449025,8.99095343851176
"156",101161,2.94183197285497,2.38972880551072,3.86050113906496,3.37906934351592,2.3358268854122,7.6295702059836,2.47379432571261,6.30378799299982,1.72137782592969,3.92528772312264,5.36445750996435,2.98914068380613,5.17800219798373
"157",101164,4.36996165099434,2.80428832164648,4.39272381091383,2.62890488962677,2.62618545039396,5.94671784455391,3.211790396576,5.39447390738906,2.15216728741073,4.33725128399628,5.21070690947114,4.3551863055971,5.01850340209739
"158",102160,2.59437885154319,2.09689355631687,3.32838291145788,3.40891793537454,2.03123661410419,7.43367058730007,2.33221034133317,5.33925724997911,1.53090056742304,4.28746334180544,4.94252072317443,3.14788958110263,4.87674107569428
"159",103163,3.71316844119936,2.00969531812269,3.30099753787057,4.87003678252555,2.13648688549907,8.4827525339883,2.46189088942801,6.29823566722923,1.93878150023533,4.53471085370585,5.80084019740403,4.62674774566677,5.24513106480425
"160",96163,4.18793264331151,3.05694507209255,7.99435660014631,1.48390042001124,4.44512167709415,6.20746916323223,4.02301002284307,9.69498556536249,2.26247604673181,3.9292981318762,7.42711016326007,4.93176338173476,6.37508025195675
"161",97164,5.43551102201773,2.81543571421894,6.68011324620593,1.89900271002663,3.45800329327595,6.17690476328883,4.8020009011194,8.24717857601883,1.71692422042982,4.58532728568086,5.92069553621709,3.68357335879294,6.1629560102903
"162",99163,4.48063153524897,2.63690233107203,5.10385388518839,1.80601529003274,2.92512203490314,6.95117835707533,3.50159897675358,6.41827679233521,2.10529522837751,4.11136085738808,5.48532069902899,3.77018594302786,4.39773565475463
"163",99166,5.95045413732097,3.33895451417185,7.21750842970459,2.04950297396316,4.0763473468384,6.86596140292901,5.20470245069911,7.83466515595073,1.62086938927166,5.747237106548,5.84406638324194,3.67715424735543,5.86885040156983
"164",111167,2.42998756162981,1.61435287644367,2.12359553265854,4.6659935849172,2.65243449105011,8.71294841648375,2.49270247452663,7.73927285793531,2.42827042377111,4.9184266716106,3.84575493337782,4.93364154525401,3.7734228840651
"165",111170,2.62340871669598,1.72831439207659,1.11099670010461,4.14275505376709,2.55785011962692,10.0420986765998,2.94832082306231,4.93618574670222,1.89431587739868,3.6882979875992,3.80721192011627,4.50765086380397,3.61104663103858
"166",112170,2.50399466268695,1.93138873568501,1.02779299178392,4.69110010721417,2.18198712811965,10.6759831419902,3.05283152467986,5.20887734551595,2.06594949596268,4.08617015231613,3.66957155934001,4.90704102927644,3.96499945337522
"167",113166,2.77729573732501,1.96507167356548,1.1962833483779,3.98759106548698,1.36032046459567,7.51972910152835,2.42136029966036,4.73027953906144,1.79429225334437,4.76147193500597,3.43630322583247,4.22430213630682,3.66920213497484
"168",114170,2.24874012183199,2.29979512866121,1.52304956961406,5.03320907895584,1.83057444511163,8.69767862841254,3.39569301973862,6.18538357046208,1.7311738847685,3.85391207149948,4.38818976427858,5.11249001611245,3.94154730497401
"169",117172,1.20713478154475,1.80077193172646,1.549485917154,4.20582826003863,1.72342173528576,11.542146600227,3.26635550150799,3.75204629221265,2.39764063378996,4.07330016976946,2.87071856674224,3.79733078714175,4.2014682144764
"170",107183,4.23396860231077,4.32749029364299,5.05007981609802,2.74647565393631,5.75856038381048,9.49466362030434,7.99659345003309,8.06701038020315,5.76952129453417,4.560671084239,4.52814180967726,7.48508743446297,6.38595363978066
"171",109181,4.05547986946841,4.23913449208623,5.08005462489877,3.89435334559308,4.47998871022366,8.56092420169968,7.61937407781147,8.41204370747776,4.242503670778,5.30073616563394,4.29232304757316,6.284931024129,6.04403221421407
"172",110187,3.84700792621153,4.34277328520812,5.66671593686774,4.10651114518207,5.69644876572913,8.85679197441712,7.2978380984411,6.69428584987606,3.94605055278596,5.3191615547865,4.86616127817442,6.88946016078435,7.42675484041139
"173",111188,3.93693805809037,4.45712862805153,4.49205544205172,4.9150733664407,7.13222916571616,9.72119793725051,6.8036131733794,5.54832454025843,3.44461401806521,5.19876787696954,4.77937542091972,6.19436564400258,6.47485754028457
"174",109178,3.10866123702533,4.12702235325789,4.20661091345593,3.7055003050479,3.76850506181207,10.7467735601269,4.00838453790134,8.09457808571834,3.9494360335764,4.29443284444907,4.27299093194115,6.97382896077623,6.0478028306398
"175",113178,3.04071495019132,2.70947141030122,2.63715308989789,4.75292096330939,3.32554056461476,8.71253272850041,2.72670392141058,6.19039201787654,1.71300803304171,4.40610327629475,3.78252291082367,6.37804255439759,4.04882251252645
"176",118174,1.29289593293603,1.87342758162333,1.65519254182778,4.43393896796722,1.63626486133906,10.166947335827,3.66290316477608,4.41587265958566,1.59010992605332,3.86686991773307,3.4738233630376,3.17776731788501,3.58742229852879
"177",105167,4.09701138902458,2.4745807994511,3.76829579349277,2.91631865880832,3.05731525186285,7.43993686668911,3.77711056453911,7.06097166133233,1.94739643919019,4.81602074682678,4.10153121676948,6.03953856205373,5.29725723536659
"178",106165,3.27495699431675,1.87062698295049,3.288072770606,4.67188454177163,2.50750610460503,7.45379091294227,2.72177573516037,7.13788517424026,1.73779855203559,4.65225001418613,4.93812216426505,5.07544193003948,4.77118074588923
"179",106166,3.75495881369637,2.09479162984589,3.7550862090412,4.09882299970079,3.18361485648009,8.18016720135505,3.10091639571662,8.22744193275692,1.99885564129049,5.1286470494046,5.45041033546529,5.70957499424389,4.86534468786077
"180",110164,2.67246200929187,2.03973090089924,1.84095807581671,3.65974541103486,1.65232896974026,6.93809773689574,2.46600783922831,7.27803358713694,1.95331127615029,5.33977439715749,3.70196380458135,4.25657987364855,4.36043557780622
"181",111165,2.66261616226786,2.03927815063788,1.54318621229279,3.97160459112002,1.58421262829158,8.0194240720545,2.40481299088532,6.84434449467533,1.945168382477,5.4290209655841,3.71278441119952,4.21654426216726,4.18535764688461
"182",100173,4.6387599674517,3.96632412048049,6.49335391497794,3.23447644349665,3.82701089799062,5.73932505610933,5.94358183003226,6.0302121538023,2.82872054783781,5.88690260949288,5.38293635792607,6.11212002186309,7.19596323301012
"183",102172,4.35389969856156,3.45871629161643,4.64609864307763,2.81979357144851,3.94488696188965,7.11170386176211,3.58003342176335,6.16488516088792,2.75181185365053,6.69261249337328,4.95747808483956,6.37207651649299,6.81347619150238
"184",98171,6.4648926374308,4.6490577103707,9.2094412671217,4.05343871853779,5.36035497831135,8.25403457490487,6.59398144287381,7.92999457262759,4.80704029264569,5.08416883747569,6.18433124630052,8.72322337585149,5.73047374722071
"185",99171,5.91819481049778,4.66818330369344,7.3405444680543,4.63363126634815,4.93311799740284,7.95681675173363,5.66109152620933,7.6143424225995,2.69151447394074,5.39348337964421,6.39341838455113,7.83830463428625,6.68440541987632
"186",92148,5.32317971478349,5.10662398308295,7.37291753244285,1.75637197682634,5.11303468253926,6.28958422423654,2.75161064398621,7.96313876489203,5.76978567762545,3.11672711807217,8.2675626721245,4.12921264924342,5.48505689270871
"187",93147,6.10102470033831,5.40853001394941,7.85341446916958,1.99096157907761,5.19867525551901,6.93121523188163,2.48887187731264,9.23699648634669,7.5350606643395,6.09542183291493,7.56603033980733,3.70932704787209,5.26757729595785
"188",96146,1.48680130947252,0.899749449997817,2.29301998063306,0.626248662709406,0.566685622776138,2.37925793870239,1.22490906780311,2.09671364193684,1.57429565289457,0.765698009850106,4.15184184176917,0.645949328786722,2.91914067822482
"189",96148,0.267754817832574,0.088892159126166,0.709748232820959,0.289718902025137,0.0860964015955957,0.56565693777513,0.478132676961358,0.661939715259515,0.518986143415074,0.22642473445323,2.14457794217125,0.161483999251638,1.8232536708509
"190",93176,5.94100599662645,6.55787456712363,7.5299916287178,6.80290239040292,8.81762959775404,5.14278341541084,8.23128225445672,9.87821895131905,8.2908764263512,6.19635727593282,7.49032873435293,9.24080543223162,8.01390856352221
"191",107173,4.72128306745194,2.7347442751841,3.99917114441152,2.97130099536912,4.30320773638215,9.56061877860708,4.63994299647925,8.93482683962139,4.42311422266021,5.841207778647,4.30641354816099,6.70316740367696,3.57684217422675
"192",93154,0.403121959177953,0.109445763049761,0.93629929849827,0.563956612276939,0.222154911311993,0.993905193265924,0.220331355915951,1.03577168880941,0.477221637229778,0.517548741421827,1.4245758517568,0.334980595299638,1.71449489542695
"193",97149,0.922924947224228,0.510142838664769,2.80568552632407,0.985043495513147,0.22378666333961,0.763288989064333,0.476518565742641,1.53363817799701,1.83449925822037,1.0542027012392,2.76614378444859,0.657253766685414,3.66190655969059
"194",102158,3.48693517184031,1.74077287687604,2.2997806559987,2.33604405463323,1.82974963288029,4.50861649438954,2.19229543382627,4.67251653557114,1.46984377221672,3.78011404023922,4.59328190066276,3.12314249023157,4.61268599058006
